kind	source	symbol	status	rust	notes
function	player.c	Link_FindValidLandingTile_DiagonalNorth	partial	crates/zelda3/src/zelda_rtl.rs	diagonal north ledge recoil setup is started for outdoor Y/X collision
function	player.c	FlagMovingIntoSlopes_Y	partial	crates/zelda3/src/zelda_rtl.rs	slope Y correction and moving-against-diag flags are ported for outdoor collision
function	player.c	FlagMovingIntoSlopes_X	partial	crates/zelda3/src/zelda_rtl.rs	slope X correction and moving-against-diag flags are ported for outdoor collision
function	player.c	HandleNudging	partial	crates/zelda3/src/zelda_rtl.rs	wall-nudge reprobe and perpendicular coordinate rollback are ported for active push/bonk snaps
function	player.c	TileBehavior_HandleItemAndExecute	partial	crates/zelda3/src/zelda_rtl.rs	item/tool tile behavior now routes through HandleItemTileAction and TileDetect_ExecuteInner
function	player.c	PushBlock_GetTargetTileFlag	done	crates/zelda3/src/zelda_rtl.rs	dungeon target attribute lookup is ported
function	player.c	PushBlock_AttemptToPushTheBlock	done	crates/zelda3/src/zelda_rtl.rs	active push-block target clearance checks are ported for the current C call shape
function	player.c	HandlePushingBonkingSnaps_Y	partial	crates/zelda3/src/zelda_rtl.rs	active Y push/bonk snap path includes swim reset, dash bonk/rebound side effects, signed snap arithmetic, and dragstate updates
function	player.c	HandlePushingBonkingSnaps_X	partial	crates/zelda3/src/zelda_rtl.rs	active X push/bonk snap path includes swim reset, dash bonk/rebound side effects, snap-on-X arithmetic, nudging, and dragstate updates
function	player.c	Link_BonkAndSmash	partial	crates/zelda3/src/zelda_rtl.rs	dashable-wall eligibility and noise flag side effects are started; terrain smash spawn remains deferred
function	player.c	RepelDash	partial	crates/zelda3/src/zelda_rtl.rs	active dash repel path resets swimming state, queues SFX, and applies tile rebound for collision snaps; dash tremor/rumble ancilla remains deferred
function	player.c	Sprite_RepelDash	done	crates/zelda3/src/zelda_rtl.rs	sprite-triggered dash repel facing dispatch is ported
function	player.c	Link_CancelDash	done	crates/zelda3/src/zelda_rtl.rs	running dash cancel clears dash ancillae, countdown, speed, running flag, direction lock, and swim accel state
function	player.c	LinkApplyTileRebound	done	crates/zelda3/src/zelda_rtl.rs	rebound velocities, timers, swim acceleration hints, auxiliary state, movement bits, dash flags, and axis velocity clearing are ported
function	player.c	Flag67WithDirections	done	crates/zelda3/src/zelda_rtl.rs	actual velocity to cardinal direction bit derivation is ported
function	player.c	Link_AddInVelocityYFalling	done	crates/zelda3/src/zelda_rtl.rs	signed falling Y snap adjustment from the tile-detect phase is ported
function	player.c	Link_AddInVelocityY	done	crates/zelda3/src/zelda_rtl.rs	indoor doorway Y movement subtracts signed Y velocity like the C helper
function	player.c	CalculateSnapScratch_Y	done	crates/zelda3/src/zelda_rtl.rs	doorway Y snap scratch correction adjusts X by signed Y collision phase
function	player.c	ChangeAxisOfPerpendicularDoorMovement_Y	done	crates/zelda3/src/zelda_rtl.rs	perpendicular doorway Y movement sets direction lock/facing and shifts X along the door axis
function	player.c	SnapOnX	done	crates/zelda3/src/zelda_rtl.rs	X snap adjustment to tile phase and signed X velocity is ported
function	player.c	CalculateSnapScratch_X	done	crates/zelda3/src/zelda_rtl.rs	doorway X snap scratch correction adjusts Y by signed X collision phase
function	player.c	ChangeAxisOfPerpendicularDoorMovement_X	done	crates/zelda3/src/zelda_rtl.rs	perpendicular doorway X movement sets direction lock/facing, shifts Y along the door axis, and returns signed speed
function	player.c	Link_HandleMovingAnimation_FullLongEntry	partial	crates/zelda3/src/zelda_rtl.rs	active movement animation now includes C-shaped facing selection, doorway diagonal handling, swimming dispatch, and dash dispatch
function	player.c	Link_HandleMovingAnimation_StartWithDash	partial	crates/zelda3/src/zelda_rtl.rs	walking, pose/drag, bunny, somaria-platform, and flag-moving animation timers are ported
function	player.c	Link_HandleMovingAnimationSwimming	done	crates/zelda3/src/zelda_rtl.rs	swimming movement-facing update is ported
function	player.c	Link_HandleMovingAnimation_Dash	done	crates/zelda3/src/zelda_rtl.rs	dash animation delay tables and wrap behavior are ported
function	player.c	HandleIndoorCameraAndDoors	partial	crates/zelda3/src/zelda_rtl.rs	indoor camera wrapper now routes non-door movement to camera quadrant adjustment and doorway movement to transition helpers
function	player.c	HandleDoorTransitions	partial	crates/zelda3/src/zelda_rtl.rs	doorway page-delta checks, state clearing, and cardinal transition dispatch are ported; full teleporter/exit edge cases remain deferred in dungeon helpers
function	player.c	ApplyLinksMovementToCamera	done	crates/zelda3/src/zelda_rtl.rs	page-delta calculation and quadrant camera adjustment dispatch are ported
function	player.c	Link_CheckForEdgeScreenTransition	done	crates/zelda3/src/zelda_rtl.rs	incapacitated edge-transition guard restores previous coordinates, clears actual velocity, and primes recoil timer
function	player.c	CacheCameraPropertiesIfOutdoors	done	crates/zelda3/src/zelda_rtl.rs	outdoor-only camera snapshot guard is ported
function	dungeon.c	AdjustQuadrantAndCamera_right	done	crates/zelda3/src/dungeon.rs	right quadrant toggle, bounds adjustment, and visited-quadrant save are ported
function	dungeon.c	AdjustQuadrantAndCamera_left	done	crates/zelda3/src/dungeon.rs	left quadrant toggle, bounds adjustment, and visited-quadrant save are ported
function	dungeon.c	AdjustQuadrantAndCamera_down	done	crates/zelda3/src/dungeon.rs	down quadrant toggle, bounds adjustment, and visited-quadrant save are ported
function	dungeon.c	AdjustQuadrantAndCamera_up	done	crates/zelda3/src/dungeon.rs	up quadrant toggle, bounds adjustment, and visited-quadrant save are ported
function	dungeon.c	Dungeon_AdjustQuadrant	done	crates/zelda3/src/dungeon.rs	composite layout/quadrant byte update is ported
function	dungeon.c	Dungeon_FlagRoomData_Quadrants	done	crates/zelda3/src/dungeon.rs	quadrant visit flag update and current-room save are ported
function	dungeon.c	Dung_SaveDataForCurrentRoom	done	crates/zelda3/src/dungeon.rs	C-shaped current-room save bits/quadrants store is ported
function	dungeon.c	DungeonTransition_AdjustCamera_X	done	crates/zelda3/src/dungeon.rs	left/right transition camera target table is ported
function	dungeon.c	DungeonTransition_AdjustCamera_Y	done	crates/zelda3/src/dungeon.rs	up/down transition camera target table is ported
function	dungeon.c	HandleEdgeTransition_AdjustCameraBoundaries	partial	crates/zelda3/src/dungeon.rs	cardinal camera boundary selection is ported for player-triggered door transitions
function	dungeon.c	HandleEdgeTransitionMovementEast_RightBy8	partial	crates/zelda3/src/dungeon.rs	east doorway coordinate offset and transition start are ported
function	dungeon.c	HandleEdgeTransitionMovementSouth_DownBy16	partial	crates/zelda3/src/dungeon.rs	south doorway coordinate offset and transition start are ported
function	dungeon.c	Dung_StartInterRoomTrans_Left_Plus	partial	crates/zelda3/src/dungeon.rs	left doorway coordinate offset and transition start are ported
function	dungeon.c	Dungeon_TryScreenEdgeTransition	partial	crates/zelda3/src/dungeon.rs	edge coordinate thresholds and recoil guard dispatch are ported for dungeon room-edge transitions
function	dungeon.c	Dungeon_HandleEdgeTransitionMovement	partial	crates/zelda3/src/dungeon.rs	cardinal direction masking and transition-start dispatch are ported for dungeon room-edge transitions
function	dungeon.c	Dungeon_StartInterRoomTrans_Left	partial	crates/zelda3/src/dungeon.rs	left transition quadrant, bounds, camera target, and basic room/level side effects are ported
function	dungeon.c	Dungeon_StartInterRoomTrans_Right	partial	crates/zelda3/src/dungeon.rs	right transition quadrant, bounds, camera target, and basic room/level side effects are ported
function	dungeon.c	Dungeon_StartInterRoomTrans_Up	partial	crates/zelda3/src/dungeon.rs	up transition quadrant, bounds, camera target, and basic room/level side effects are ported
function	dungeon.c	Dungeon_StartInterRoomTrans_Down	partial	crates/zelda3/src/dungeon.rs	down transition quadrant, bounds, camera target, and basic room/level side effects are ported
module	overworld.c	*	partial	crates/zelda3/src/overworld.rs	Sprite_LoadGraphicsProperties is started for Module05_LoadFile
module	hud.c	*	done	crates/zelda3/src/hud.rs	C-shaped HUD cluster is ported and wired; RTA ACE route lockstep reaches 5000 frames
function	hud.c	Hud_RefreshIcon	done	crates/zelda3/src/hud.rs	C-shaped HUD refresh is ported
function	hud.c	CheckPalaceItemPosession	done	crates/zelda3/src/hud.rs	C-shaped palace item possession helper is ported
function	hud.c	Hud_GetItemPosition	done	crates/zelda3/src/hud.rs	C-shaped inventory position helper is ported
function	hud.c	Hud_GotoPrevItem	done	crates/zelda3/src/hud.rs	C-shaped previous item helper is ported
function	hud.c	Hud_GotoNextItem	done	crates/zelda3/src/hud.rs	C-shaped next item helper is ported
function	hud.c	Hud_FloorIndicator	done	crates/zelda3/src/hud.rs	C-shaped floor indicator update is ported
function	hud.c	Hud_RemoveSuperBombIndicator	done	crates/zelda3/src/hud.rs	C-shaped super bomb indicator clear is ported
function	hud.c	Hud_SuperBombIndicator	done	crates/zelda3/src/hud.rs	C-shaped super bomb indicator update is ported
function	hud.c	MaxRupees	done	crates/zelda3/src/hud.rs	C-shaped rupee cap helper is ported
function	hud.c	Hud_RefillLogic	done	crates/zelda3/src/hud.rs	C-shaped refill tick logic is ported
function	hud.c	Hud_Module_Run	done	crates/zelda3/src/hud.rs	C-shaped HUD module state machine is ported
function	hud.c	Hud_ClearTileMap	done	crates/zelda3/src/hud.rs	C-shaped menu tilemap clear is ported
function	hud.c	Hud_HaveAnyItems	done	crates/zelda3/src/hud.rs	C-shaped inventory presence helper is ported
function	hud.c	Hud_Init	done	crates/zelda3/src/hud.rs	C-shaped menu initialization is ported
function	hud.c	Hud_BringMenuDown	done	crates/zelda3/src/hud.rs	C-shaped menu slide-down step is ported
function	hud.c	Hud_ChooseNextMode	done	crates/zelda3/src/hud.rs	C-shaped menu mode selection is ported
function	hud.c	Hud_DoWeHaveThisItem	done	crates/zelda3/src/hud.rs	C-shaped item availability helper is ported
function	hud.c	Hud_EquipPrevItem	done	crates/zelda3/src/hud.rs	C-shaped previous equipped item helper is ported
function	hud.c	Hud_EquipNextItem	done	crates/zelda3/src/hud.rs	C-shaped next equipped item helper is ported
function	hud.c	Hud_EquipItemAbove	done	crates/zelda3/src/hud.rs	C-shaped vertical previous item helper is ported
function	hud.c	Hud_EquipItemBelow	done	crates/zelda3/src/hud.rs	C-shaped vertical next item helper is ported
function	hud.c	GetCurrentItemButtonIndex	done	crates/zelda3/src/hud.rs	C-shaped current item button index helper is ported
function	hud.c	GetCurrentItemButtonPtr	done	crates/zelda3/src/hud.rs	C-shaped current item button pointer helper is ported as RAM offset selection
function	hud.c	Hud_NormalMenu	done	crates/zelda3/src/hud.rs	C-shaped normal menu state is ported
function	hud.c	Hud_UpdateHud	done	crates/zelda3/src/hud.rs	C-shaped HUD update state is ported
function	hud.c	Hud_LookupInventoryItem	done	crates/zelda3/src/hud.rs	C-shaped HUD-to-item lookup is ported
function	hud.c	Hud_UpdateEquippedItem	done	crates/zelda3/src/hud.rs	C-shaped equipped item update is ported
function	hud.c	Hud_CloseMenu	done	crates/zelda3/src/hud.rs	C-shaped menu close state is ported
function	hud.c	Hud_GotoBottleMenu	done	crates/zelda3/src/hud.rs	C-shaped bottle menu transition is ported
function	hud.c	Hud_InitBottleMenu	done	crates/zelda3/src/hud.rs	C-shaped bottle menu init is ported
function	hud.c	Hud_ExpandBottleMenu	done	crates/zelda3/src/hud.rs	C-shaped bottle menu expansion is ported
function	hud.c	Hud_BottleMenu	done	crates/zelda3/src/hud.rs	C-shaped bottle menu state is ported
function	hud.c	Hud_DrawItem	done	crates/zelda3/src/hud.rs	C-shaped 2x2 item draw helper is ported
function	hud.c	Hud_DrawNxN	done	crates/zelda3/src/hud.rs	C-shaped NxN tile draw helper is ported
function	hud.c	Hud_Copy2x2	done	crates/zelda3/src/hud.rs	C-shaped 2x2 copy helper is ported
function	hud.c	Hud_DrawBox	done	crates/zelda3/src/hud.rs	C-shaped box draw helper is ported
function	hud.c	Hud_DrawFlashingCircle	done	crates/zelda3/src/hud.rs	C-shaped flashing circle helper is ported
function	hud.c	Hud_DrawBottleMenu	done	crates/zelda3/src/hud.rs	C-shaped bottle menu renderer is ported
function	hud.c	Hud_DrawBottleMenu_Update	done	crates/zelda3/src/hud.rs	C-shaped bottle menu update renderer is ported
function	hud.c	Hud_EraseBottleMenu	done	crates/zelda3/src/hud.rs	C-shaped bottle menu erase is ported
function	hud.c	Hud_RestoreNormalMenu	done	crates/zelda3/src/hud.rs	C-shaped normal menu restore is ported
function	hud.c	Hud_SearchForEquippedItem	done	crates/zelda3/src/hud.rs	C-shaped equipped item search is ported
function	hud.c	Hud_GetIconForItem	done	crates/zelda3/src/hud.rs	C-shaped item icon lookup helper is ported
function	hud.c	CopyTilesForSwitchLR	done	crates/zelda3/src/hud.rs	C-shaped LR tile copy helper is ported
function	hud.c	Hud_DrawYButtonItems	done	crates/zelda3/src/hud.rs	C-shaped Y button item grid renderer is ported
function	hud.c	Hud_DrawAbilityBox	done	crates/zelda3/src/hud.rs	C-shaped ability box renderer is ported
function	hud.c	Hud_DrawProgressIcons	done	crates/zelda3/src/hud.rs	C-shaped progress icon dispatch is ported
function	hud.c	Hud_DrawProgressIcons_Pendants	done	crates/zelda3/src/hud.rs	C-shaped pendant progress renderer is ported
function	hud.c	Hud_DrawProgressIcons_Crystals	done	crates/zelda3/src/hud.rs	C-shaped crystal progress renderer is ported
function	hud.c	Hud_DrawSelectedYButtonItem	done	crates/zelda3/src/hud.rs	C-shaped selected item renderer is ported
function	hud.c	Hud_DrawEquipmentBox	done	crates/zelda3/src/hud.rs	C-shaped equipment box renderer is ported
function	hud.c	Hud_IntToDecimal	done	crates/zelda3/src/hud.rs	C-shaped decimal conversion helper is ported
function	hud.c	Hud_RefillHealth	done	crates/zelda3/src/hud.rs	C-shaped health refill request helper is ported
function	hud.c	Hud_AnimateHeartRefill	done	crates/zelda3/src/hud.rs	C-shaped heart refill animation is ported
function	hud.c	Hud_RefillMagicPower	done	crates/zelda3/src/hud.rs	C-shaped magic refill request helper is ported
function	hud.c	Hud_RestoreTorchBackground	done	crates/zelda3/src/hud.rs	C-shaped torch background restore is ported
function	hud.c	Hud_RebuildIndoor	done	crates/zelda3/src/hud.rs	C-shaped indoor HUD rebuild wrapper is ported
function	hud.c	Hud_UpdateItemBox	done	crates/zelda3/src/hud.rs	C-shaped item box update helper is ported
function	hud.c	Hud_UpdateHearts_Inner	done	crates/zelda3/src/hud.rs	C-shaped heart tile helper is ported
function	hud.c	DrawHudComponents	done	crates/zelda3/src/hud.rs	C-shaped HUD component copy helper is ported
function	hud.c	Hud_Update_Hearts	done	crates/zelda3/src/hud.rs	C-shaped heart meter update is ported
function	hud.c	Hud_Update_Magic	done	crates/zelda3/src/hud.rs	C-shaped magic meter update is ported
function	hud.c	Hud_Update_Inventory	done	crates/zelda3/src/hud.rs	C-shaped HUD inventory update is ported
function	hud.c	Hud_Rebuild	done	crates/zelda3/src/hud.rs	C-shaped HUD rebuild is ported
function	hud.c	Hud_GetItemBoxPtr	done	crates/zelda3/src/hud.rs	C-shaped item box pointer helper is ported as icon lookup
function	hud.c	Hud_HandleItemSwitchInputs	done	crates/zelda3/src/hud.rs	C-shaped LR item switch input handler is ported
function	hud.c	Hud_ReorderItem	done	crates/zelda3/src/hud.rs	C-shaped item reorder helper is ported
module	dungeon.c	*	partial	crates/zelda3/src/dungeon.rs	room header/floors/object subset/upload scaffold are active
function	dungeon.c	Dungeon_LoadHeader	done	crates/zelda3/src/dungeon.rs	C-shaped room header load, palette selection, saved room state, door info, and adjacent-door scan are ported
function	dungeon.c	Dungeon_CheckAdjacentRoomsForOpenDoors	done	crates/zelda3/src/dungeon.rs	C-shaped adjacent-room open-door reconciliation is ported
function	dungeon.c	Dungeon_LoadAdjacentRoomDoors	done	crates/zelda3/src/dungeon.rs	C-shaped adjacent door list and opened flags load is ported
function	dungeon.c	SetAndSaveVisitedQuadrantFlags	partial	crates/zelda3/src/dungeon.rs	active Module_PreDungeon room quadrant save state is ported
function	dungeon.c	Dungeon_LoadAttribute_Selectable	done	crates/zelda3/src/dungeon.rs	C-shaped incremental dungeon attribute loader state machine is ported
function	dungeon.c	Dungeon_LoadAttributeTable	partial	crates/zelda3/src/dungeon.rs	active tile attribute table load is ported for the gameplay-entry room
function	dungeon.c	Dungeon_LoadBasicAttribute_full	done	crates/zelda3/src/dungeon.rs	C-shaped BG2 tile attribute table fill loop is ported
function	dungeon.c	Dungeon_LoadObjectAttribute	partial	crates/zelda3/src/dungeon.rs	active misc-object and chest attribute overrides are ported for room 0x104
function	dungeon.c	Dungeon_LoadDoorAttribute	done	crates/zelda3/src/dungeon.rs	C-shaped door attribute dispatcher, toggle-door attributes, and door-switch assert are ported
function	dungeon.c	Dungeon_LoadSingleDoorAttribute	done	crates/zelda3/src/dungeon.rs	C-shaped regular, closed, large, cave, waterfall, and wide door attribute branches are ported
function	dungeon.c	Door_LoadBlastWallAttr	done	crates/zelda3/src/dungeon.rs	C-shaped blast-wall attribute fill helper is ported
function	dungeon.c	ChangeDoorToSwitch	done	crates/zelda3/src/dungeon.rs	C-shaped dung_unk5 invariant assert is ported
function	dungeon.c	Dungeon_FlipCrystalPegAttribute	done	crates/zelda3/src/dungeon.rs	C-shaped orange/blue barrier attr flip loop is ported
function	dungeon.c	Dungeon_LoadSingleDoorTileAttribute	done	crates/zelda3/src/dungeon.rs	C-shaped toggle floor and toggle palace door tile attributes are ported
function	dungeon.c	Dung_TagRoutine_0x00	done	crates/zelda3/src/dungeon.rs	C empty room-tag routine is ported
function	dungeon.c	Dungeon_DetectStaircase	done	crates/zelda3/src/dungeon.rs	C-shaped staircase tile detection and transition setup are ported
function	dungeon.c	RoomTag_MovingWall_East	done	crates/zelda3/src/dungeon.rs	C-shaped east-moving wall tag routine is ported
function	dungeon.c	RoomTag_MovingWallShakeItUp	done	crates/zelda3/src/dungeon.rs	C-shaped moving wall shake offset helper is ported
function	dungeon.c	RoomTag_MovingWall_West	done	crates/zelda3/src/dungeon.rs	C-shaped west-moving wall tag routine is ported
function	dungeon.c	RoomTag_MovingWallTorchesCheck	done	crates/zelda3/src/dungeon.rs	C-shaped moving wall torch gate helper is ported
function	dungeon.c	MovingWall_MoveALittle	done	crates/zelda3/src/dungeon.rs	C-shaped moving wall subpixel velocity helper is ported
function	dungeon.c	RoomTag_AdvanceGiganticWall	done	crates/zelda3/src/dungeon.rs	C-shaped moving wall target advance helper is ported
function	dungeon.c	Dungeon_CheckForAndIDLiftableTile	partial	crates/zelda3/src/dungeon.rs	indoor liftable tile classification is ported for Link_HandleLiftables action selection
function	dungeon.c	OpenChestForItem	partial	crates/zelda3/src/dungeon.rs	normal and big dungeon chest lookup, save bits, tile attribute updates, and VRAM upload staging are started
function	dungeon.c	OpenBigChest	partial	crates/zelda3/src/dungeon.rs	big chest tile and attribute replacement side effects are started
function	dungeon.c	UsedForStraightInterRoomStaircase	done	crates/zelda3/src/dungeon.rs	C-shaped straight staircase setup helper is ported
function	dungeon.c	Dungeon_MapVramAddr	done	crates/zelda3/src/dungeon.rs	C-shaped swapped dungeon VRAM address mapper is ported
function	dungeon.c	Dungeon_LoadEntrance	partial	crates/zelda3/src/dungeon.rs	entrance table state for current attract room
function	dungeon.c	Dungeon_LoadRoom	partial	crates/zelda3/src/dungeon.rs	dungeon_load_room_stub has header/reset/floor/object subset
function	dungeon.c	RoomDraw_DrawAllObjects	partial	crates/zelda3/src/dungeon.rs	default layout and three room layers use the C-style live dung_load_ptr_offs; active frontier now matches load_ptr=$0120
function	dungeon.c	LoadType1ObjectSubtype1	partial	crates/zelda3/src/dungeon.rs	room 51 and room 0x104 active object subset is ported; thin rail helpers 0x22 and 0x69 match C guard/cap behavior; lower-layer line pointer/tile parity still active
function	dungeon.c	LoadType1ObjectSubtype2	partial	crates/zelda3/src/dungeon.rs	room 0x104 active object subset 0x23, 0x28, and 0x29 is ported
function	dungeon.c	Object_Fill_Nx1	done	crates/zelda3/src/dungeon.rs	C-shaped single-row fill helper ported
function	dungeon.c	Object_Draw_5x4	done	crates/zelda3/src/dungeon.rs	C-shaped 5x4 object writer ported
function	dungeon.c	Object_Draw_4x2_BothBgs	done	crates/zelda3/src/dungeon.rs	C-shaped 4x2 dual-BG object writer ported
function	dungeon.c	Object_ChestPlatform_Helper	partial	crates/zelda3/src/dungeon.rs	ported as RoomDraw_Chest_platform_row while Rust still passes width explicitly
function	dungeon.c	Object_Hole	done	crates/zelda3/src/dungeon.rs	C-shaped 4-way hole fill and edge overlay helper ported
function	dungeon.c	RoomDraw_Downwards4x2VariableSpacing	partial	crates/zelda3/src/dungeon.rs	C loop shape is ported with explicit count in Rust instead of global dung_draw_width_indicator
table	dungeon.c	kObjectSubtype1Params	done	crates/zelda3/src/dungeon.rs	full 256-entry C table is ported
table	dungeon.c	kObjectSubtype2Params	done	crates/zelda3/src/dungeon.rs	full 64-entry C table is ported
table	dungeon.c	kObjectSubtype3Params	done	crates/zelda3/src/dungeon.rs	full 128-entry C table is ported
function	dungeon.c	RoomData_DrawObject_Door	partial	crates/zelda3/src/dungeon.rs	all four direction dispatches are wired; exotic explosion/large entrance cases remain in follow-up door pass
function	dungeon.c	RoomDraw_Door_North	partial	crates/zelda3/src/dungeon.rs	C-shaped north door routing is ported except exploding-wall and stair-mask locked branches
function	dungeon.c	RoomDraw_Door_South	partial	crates/zelda3/src/dungeon.rs	C-shaped south door routing covers toggle, exit, normal, lower shutter, and fallback helper branches
function	dungeon.c	RoomDraw_Door_West	partial	crates/zelda3/src/dungeon.rs	C-shaped west door routing covers toggle, normal, waterfall, and high-range branches
function	dungeon.c	RoomDraw_Door_East	partial	crates/zelda3/src/dungeon.rs	C-shaped east door routing covers toggle, normal, and lower-shutter branches
function	dungeon.c	Door_PrioritizeCurDoor	done	crates/zelda3/src/dungeon.rs	C-shaped current door priority flagging helper is ported
function	dungeon.c	RoomDraw_NormalRangedDoors_North	done	crates/zelda3/src/dungeon.rs	C-shaped paired lower-door probe and north one-sided shutter dispatch are ported
function	dungeon.c	RoomDraw_OneSidedShutters_North	done	crates/zelda3/src/dungeon.rs	C-shaped final-type remap and north 4x3 tile draw are ported
function	dungeon.c	RoomDraw_CheckIfLowerLayerDoors_Y	done	crates/zelda3/src/dungeon.rs	C-shaped south/lower regular2 and waterfall priority routing is ported
function	dungeon.c	RoomDraw_NormalRangedDoors_West	done	crates/zelda3/src/dungeon.rs	C-shaped paired east-door probe, remap, and west 3x4 tile draw are ported
function	dungeon.c	RoomDraw_NormalRangedDoors_East	done	crates/zelda3/src/dungeon.rs	C-shaped regular2 priority and east one-sided shutter dispatch are ported
function	dungeon.c	RoomDraw_OneSidedShutters_East	done	crates/zelda3/src/dungeon.rs	C-shaped east final-type remap and 3x4 tile draw are ported
function	dungeon.c	RoomDraw_NorthCurtainDoor	done	crates/zelda3/src/dungeon.rs	C-shaped slashable north curtain door draw branch is ported
function	dungeon.c	RoomDraw_HighRangeDoor_North	done	crates/zelda3/src/dungeon.rs	C-shaped north high-range/lower-layer shutter tile draw and priority handling is ported
function	dungeon.c	RoomDraw_OneSidedLowerShutters_South	done	crates/zelda3/src/dungeon.rs	C-shaped south lower-layer shutter draw and priority handling is ported
function	dungeon.c	RoomDraw_HighRangeDoor_West	done	crates/zelda3/src/dungeon.rs	C-shaped west high-range/lower-layer shutter tile draw and priority handling is ported
function	dungeon.c	RoomDraw_OneSidedLowerShutters_East	done	crates/zelda3/src/dungeon.rs	C-shaped east lower-layer shutter draw and priority handling is ported
function	dungeon.c	RoomDraw_MakeDoorHighPriority_North	done	crates/zelda3/src/dungeon.rs	C-shaped north door priority sweep is ported
function	dungeon.c	RoomDraw_MakeDoorHighPriority_South	done	crates/zelda3/src/dungeon.rs	C-shaped south door priority sweep is ported
function	dungeon.c	RoomDraw_MakeDoorHighPriority_West	done	crates/zelda3/src/dungeon.rs	C-shaped west door priority sweep is ported
function	dungeon.c	RoomDraw_MakeDoorHighPriority_East	done	crates/zelda3/src/dungeon.rs	C-shaped east door priority sweep is ported
function	dungeon.c	RoomDraw_MarkLayerToggleDoor	done	crates/zelda3/src/dungeon.rs	C-shaped layer-toggle door position registration is ported
function	dungeon.c	RoomDraw_FlagDoorsAndGetFinalType	done	crates/zelda3/src/dungeon.rs	C-shaped door slot registration, opened remap, invisible-door state, and carry-style return are ported
function	dungeon.c	RoomDraw_MakeDoorPartsHighPriority_Y	done	crates/zelda3/src/dungeon.rs	C-shaped vertical door-parts priority helper is ported
function	dungeon.c	RoomDraw_MakeDoorPartsHighPriority_X	done	crates/zelda3/src/dungeon.rs	C-shaped horizontal door-parts priority helper is ported
function	dungeon.c	Object_DrawNx3_BothBgs	done	crates/zelda3/src/dungeon.rs	exact two-background Nx3 object draw helper is ported
function	dungeon.c	Object_BombableFloorHelper	done	crates/zelda3/src/dungeon.rs	misc object registration, replacement tile snapshots, tilemap position, and 2x2 draw are ported
function	dungeon.c	LoadType1ObjectSubtype3	partial	crates/zelda3/src/dungeon.rs	water faces, cane nodes, prison/cell/chest, stairs, big decors, lamps, Agahnim windows, big chest, pipes, water troughs, floor lights, boss entrance, triforce, and vitreous drawing cases are ported
function	dungeon.c	RoomData_DrawObject	partial	crates/zelda3/src/dungeon.rs	type1/type2/type3 dispatch, object coordinates, and load pointer advancement are ported with Rust layout slices
function	dungeon.c	RoomDraw_DrawFloors	partial	crates/zelda3/src/dungeon.rs	BG1/BG2 floor filler selection and quadrant floor draws are ported through Rust room layout lookup
function	dungeon.c	RoomDraw_FloorChunks	partial	crates/zelda3/src/dungeon.rs	quadrant floor chunk iteration is ported with explicit background base
function	dungeon.c	RoomDraw_A_Many32x32Blocks	done	crates/zelda3/src/dungeon.rs	4x2 twice per 32x32 block helper is ported
function	dungeon.c	RoomDraw_1x3_rightwards	done	crates/zelda3/src/dungeon.rs	N-column 1x3 rightward helper is ported
function	dungeon.c	RoomDraw_CheckIfWallIsMoved	done	crates/zelda3/src/dungeon.rs	C-shaped moving wall save-bit/tag/collision reset helper is ported
function	dungeon.c	MovingWall_FillReplacementBuffer	done	crates/zelda3/src/dungeon.rs	C-shaped moving wall replacement buffer initialization is ported
function	dungeon.c	Object_Table_Helper	done	crates/zelda3/src/dungeon.rs	table row edge/fill helper is ported
function	dungeon.c	DrawWaterThing	done	crates/zelda3/src/dungeon.rs	4x4 water tile copy helper is ported
function	dungeon.c	RoomDraw_4x4	done	crates/zelda3/src/dungeon.rs	4-column Nx4 wrapper is ported
function	dungeon.c	RoomDraw_Object_Nx4	done	crates/zelda3/src/dungeon.rs	N-column 4-high object draw helper is ported
function	dungeon.c	Object_DrawNx4_BothBgs	done	crates/zelda3/src/dungeon.rs	N-column 4-high two-background draw helper is ported
function	dungeon.c	RoomDraw_Rightwards2x2	done	crates/zelda3/src/dungeon.rs	2x2 rightward object helper is ported
function	dungeon.c	Object_Draw_3x2	done	crates/zelda3/src/dungeon.rs	3x2 object draw helper is ported
function	dungeon.c	RoomDraw_WaterHoldingObject	done	crates/zelda3/src/dungeon.rs	N-row 4-wide water-holding object helper is ported
function	dungeon.c	RoomDraw_SomeBigDecors	done	crates/zelda3/src/dungeon.rs	BG2 eight-row big decor copy helper is ported
function	dungeon.c	RoomDraw_SingleLampCone	done	crates/zelda3/src/dungeon.rs	12x12 BG1 lamp cone copy helper is ported
function	dungeon.c	RoomDraw_AgahnimsWindows	done	crates/zelda3/src/dungeon.rs	Agahnim room window and priority tile drawing is ported
function	dungeon.c	Dungeon_PrepareNextRoomQuadrantUpload	partial	crates/zelda3/src/dungeon.rs	prepare_room_quadrant_upload mirrors the bulk copy shape
function	dungeon.c	RoomBounds_AddA	done	crates/zelda3/src/dungeon.rs	C-shaped room-bound A increment helper is ported
function	dungeon.c	RoomBounds_AddB	done	crates/zelda3/src/dungeon.rs	C-shaped room-bound B increment helper is ported
function	dungeon.c	RoomBounds_SubB	done	crates/zelda3/src/dungeon.rs	C-shaped room-bound B decrement helper is ported
