# track	lead_in	voice	pitch	instrument	volume	pan	start_frame	duration_frames	dsp_pitch	sample_offset	volume_left	volume_right	adsr1	adsr2	gain	echo_send	keyoff_sample_offset
1A	3	0	13	10	33	-96	2239	14	1689	74	33	8	138	233	184	1	406
1A	3	3	69	14	10	-127	2239	32	8789	74	10	0	255	239	184	1	138
1A	3	4	58	14	10	-127	2247	33	7385	474	10	0	255	239	184	1	4
1A	3	0	15	10	37	-96	2256	67	1895	340	37	9	138	233	184	1	466
1A	3	1	92	14	10	127	2256	32	11729	340	0	10	255	239	184	1	404
1A	3	5	8	10	32	95	2256	94	1003	340	8	32	138	233	184	1	64
1A	3	2	77	14	10	127	2265	32	9871	206	0	10	255	239	184	1	270
1A	3	7	15	10	22	-64	2268	32	1895	204	22	11	138	233	184	1	460
1A	3	3	69	14	10	-127	2274	32	8789	72	10	0	255	239	184	1	200
1A	3	6	6	10	22	0	2274	14	751	72	22	22	138	233	184	1	404
1A	3	4	58	14	10	-127	2283	32	7385	2	10	0	255	239	184	1	66
1A	3	1	92	14	10	127	2291	32	11729	402	0	10	255	239	184	1	466
1A	3	6	10	10	22	0	2291	62	1265	402	22	22	138	233	184	1	62
1A	3	2	77	14	10	127	2300	32	9871	268	0	10	255	239	184	1	332
1A	3	3	69	14	10	-127	2309	32	8789	134	10	0	255	239	184	1	198
1A	3	4	58	14	10	-127	2318	32	7385	0	10	0	255	239	184	1	64
1A	3	0	18	10	38	-94	2326	32	2253	400	38	10	138	233	184	1	464
1A	3	1	92	14	8	79	2326	32	11729	400	3	8	255	239	184	1	464
1A	3	2	77	14	8	79	2335	32	9871	266	3	8	255	239	184	1	394
1A	3	7	18	10	24	-64	2338	31	2253	264	24	12	138	233	184	1	94
1A	3	3	69	14	9	-99	2344	32	8789	196	9	2	255	239	184	1	260
1A	3	4	58	14	9	-99	2353	32	7385	62	9	2	255	239	184	1	126
1A	3	0	13	10	38	-94	2361	103	1689	462	38	10	138	233	184	1	52
1A	3	1	92	14	6	0	2361	32	11729	462	6	6	255	239	184	1	526
1A	3	5	8	10	32	95	2361	94	1003	462	8	32	138	233	184	1	186
1A	3	2	77	14	6	0	2370	32	9871	328	6	6	255	239	184	1	392
1A	3	7	13	10	24	-64	2373	73	1689	262	24	12	138	233	184	1	320
1A	3	3	69	14	6	0	2379	32	8789	194	6	6	255	239	184	1	258
1A	3	6	7	10	22	0	2379	14	843	194	22	22	138	233	184	1	526
1A	3	4	58	14	6	0	2388	32	7385	60	6	6	255	239	184	1	124
1A	3	1	92	14	9	-99	2396	33	11729	460	9	2	255	239	184	1	54
1A	3	6	11	10	22	0	2396	62	1419	460	22	22	138	233	184	1	120
1A	3	2	77	14	9	-99	2405	32	9871	390	9	2	255	239	184	1	454
1A	3	3	69	14	8	79	2414	32	8789	256	3	8	255	239	184	1	320
1A	3	4	58	14	8	79	2423	32	7385	122	3	8	255	239	184	1	186
1A	3	1	92	14	10	-127	2431	33	11729	522	10	0	255	239	184	1	52
1A	3	2	77	14	10	-127	2440	32	9871	388	10	0	255	239	184	1	452
1A	3	3	69	14	9	113	2449	32	8789	254	1	9	255	239	184	1	318
1A	3	4	58	14	9	113	2458	32	7385	120	1	9	255	239	184	1	248
1A	3	0	15	10	38	-94	2467	67	1895	50	38	10	138	233	184	1	112
1A	3	1	92	14	10	-127	2467	32	11729	50	10	0	255	239	184	1	114
1A	3	5	7	10	32	95	2467	93	946	50	8	32	138	233	184	1	308
1A	3	2	77	14	10	-127	2475	32	9871	450	10	0	255	239	184	1	514
1A	3	3	69	14	10	127	2484	32	8789	316	0	10	255	239	184	1	380
1A	3	6	6	10	22	0	2484	15	751	316	22	22	138	233	184	1	114
1A	3	4	58	14	10	127	2493	32	7385	182	0	10	255	239	184	1	246
1A	3	1	92	14	10	-127	2502	32	11729	48	10	0	255	239	184	1	112
1A	3	6	9	10	22	0	2502	61	1126	48	22	22	138	233	184	1	242
1A	3	2	77	14	10	-127	2510	32	9871	448	10	0	255	239	184	1	512
1A	3	3	69	14	9	113	2519	32	8789	314	1	9	255	239	184	1	442
1A	3	4	58	14	9	113	2528	32	7385	244	1	9	255	239	184	1	308
1A	3	0	18	10	38	-94	2537	32	2253	110	38	10	138	233	184	1	174
1A	3	1	92	14	9	-85	2537	32	11729	110	9	3	255	239	184	1	174
1A	3	2	77	14	9	-85	2545	33	9871	510	9	3	255	239	184	1	40
1A	3	3	69	14	8	79	2554	32	8789	376	3	8	255	239	184	1	440
1A	3	4	58	14	8	79	2563	32	7385	242	3	8	255	239	184	1	306
1A	3	0	26	10	38	-94	2572	67	3382	108	38	10	138	233	184	1	234
1A	3	1	92	14	6	0	2572	32	11729	108	6	6	255	239	184	1	172
1A	3	5	7	10	32	95	2572	93	894	108	8	32	138	233	184	1	366
1A	3	2	77	14	6	0	2580	33	9871	508	6	6	255	239	184	1	102
1A	3	3	69	14	7	-36	2589	32	8789	438	7	5	255	239	184	1	502
1A	3	6	6	10	22	0	2589	15	751	438	22	22	138	233	184	1	172
1A	3	4	54	14	7	-36	2598	32	6976	304	7	5	255	239	184	1	368
1A	3	1	92	14	9	85	2607	32	11729	170	3	9	255	239	184	1	234
1A	3	6	8	10	22	0	2607	61	1063	170	22	22	138	233	184	1	364
1A	3	2	77	14	9	85	2616	32	9871	36	3	9	255	239	184	1	100
1A	3	3	69	14	9	-99	2624	32	8789	436	9	2	255	239	184	1	500
1A	3	4	54	14	9	-99	2633	32	6976	302	9	2	255	239	184	1	366
1A	3	0	24	10	38	-94	2642	32	3011	168	38	10	138	233	184	1	296
1A	3	1	92	14	10	127	2642	32	11729	168	0	10	255	239	184	1	296
1A	3	2	77	14	10	127	2651	32	9871	98	0	10	255	239	184	1	162
1A	3	3	69	14	10	-127	2659	33	8789	498	10	0	255	239	184	1	28
1A	3	4	54	14	10	-127	2668	32	6976	364	10	0	255	239	184	1	428
1A	3	0	18	10	38	-94	2677	67	2253	230	38	10	138	233	184	1	356
1A	3	1	92	14	10	127	2677	32	11729	230	0	10	255	239	184	1	294
1A	3	5	7	10	32	95	2677	93	843	230	8	32	138	233	184	1	488
1A	3	2	77	14	10	127	2686	32	9871	96	0	10	255	239	184	1	160
1A	3	3	69	14	10	-127	2694	33	8789	496	10	0	255	239	184	1	26
1A	3	6	6	10	22	0	2694	15	751	496	22	22	138	233	184	1	294
1A	3	4	51	14	10	-127	2703	32	6581	362	10	0	255	239	184	1	490
1A	3	1	92	14	10	127	2712	32	11729	292	0	10	255	239	184	1	356
1A	3	6	8	10	22	0	2712	61	1003	292	22	22	138	233	184	1	486
1A	3	2	77	14	10	127	2721	32	9871	158	0	10	255	239	184	1	222
1A	3	3	69	14	10	-127	2730	32	8789	24	10	0	255	239	184	1	88
1A	3	4	51	14	10	-127	2738	32	6581	424	10	0	255	239	184	1	488
1A	3	0	16	10	38	-94	2747	15	2008	290	38	10	138	233	184	1	88
1A	3	1	92	14	8	79	2747	32	11729	290	3	8	255	239	184	1	354
1A	3	2	77	14	8	79	2756	32	9871	156	3	8	255	239	184	1	220
1A	3	0	15	10	38	-94	2765	14	1895	22	38	10	138	233	184	1	354
1A	3	3	69	14	9	-99	2765	32	8789	22	9	2	255	239	184	1	150
1A	3	4	51	14	9	-99	2773	33	6581	486	9	2	255	239	184	1	16
1A	3	7	15	10	24	-64	2776	15	1895	420	24	12	138	233	184	1	218
1A	3	0	13	10	38	-94	2782	102	1689	352	38	10	138	233	184	1	476
1A	3	1	92	14	6	0	2782	32	11729	352	6	6	255	239	184	1	416
1A	3	5	9	10	32	95	2782	94	1126	352	8	32	138	233	184	1	76
1A	3	2	69	14	6	0	2791	32	8789	218	6	6	255	239	184	1	282
1A	3	7	13	10	24	-64	2794	18	1689	152	24	12	138	233	184	1	332
1A	3	3	61	14	6	0	2800	32	7824	84	6	6	255	239	184	1	148
1A	3	6	7	10	22	0	2800	14	843	84	22	22	138	233	184	1	416
1A	3	4	51	14	6	0	2808	33	6581	484	6	6	255	239	184	1	14
1A	3	1	92	14	9	-99	2817	32	11729	350	9	2	255	239	184	1	414
1A	3	6	11	10	22	0	2817	62	1419	350	22	22	138	233	184	1	10
1A	3	2	69	14	9	-99	2826	32	8789	216	9	2	255	239	184	1	344
1A	3	3	61	14	8	79	2835	32	7824	146	3	8	255	239	184	1	210
1A	3	4	51	14	8	79	2844	32	6581	12	3	8	255	239	184	1	76
1A	3	1	92	14	10	-127	2852	32	11729	412	10	0	255	239	184	1	476
1A	3	2	69	14	10	-127	2861	23	8789	278	10	0	255	239	184	1	476
1A	3	3	61	14	9	113	2870	14	7824	144	1	9	255	239	184	1	476
1A	3	4	51	14	9	113	2879	5	6581	10	1	9	255	239	184	1	476
1A	3	0	15	10	38	-94	2887	62	1895	410	38	10	138	233	184	1	70
1A	3	1	92	14	10	-127	2887	33	11729	410	10	0	255	239	184	1	4
1A	3	5	8	10	32	95	2887	94	1003	410	8	32	138	233	184	1	198
1A	3	2	77	14	10	-127	2896	32	9871	340	10	0	255	239	184	1	404
1A	3	3	69	14	10	127	2905	32	8789	206	0	10	255	239	184	1	270
1A	3	6	6	10	22	0	2905	15	751	206	22	22	138	233	184	1	4
1A	3	4	58	14	10	127	2914	32	7385	72	0	10	255	239	184	1	136
1A	3	1	92	14	10	-127	2922	33	11729	472	10	0	255	239	184	1	2
1A	3	6	10	10	22	0	2922	62	1265	472	22	22	138	233	184	1	132
1A	3	2	77	14	9	-113	2931	32	9871	338	9	1	255	239	184	1	402
1A	3	3	69	14	9	113	2940	32	8789	204	1	9	255	239	184	1	268
1A	3	4	58	14	9	99	2949	32	7385	70	2	9	255	239	184	1	198
1A	3	0	18	10	38	-94	2958	30	2253	0	38	10	138	233	184	1	364
1A	3	1	92	14	9	-85	2958	32	11729	0	9	3	255	239	184	1	64
1A	3	2	77	14	8	-79	2966	32	9871	400	8	3	255	239	184	1	464
1A	3	7	18	10	24	-64	2969	3	2253	334	24	12	138	233	184	1	268
1A	3	3	69	14	8	64	2975	32	8789	266	4	8	255	239	184	1	330
1A	3	4	58	14	7	36	2984	32	7385	132	5	7	255	239	184	1	196
1A	3	0	13	10	38	-94	2992	68	1689	532	38	10	138	233	184	1	124
1A	3	1	92	14	6	0	2992	33	11729	532	6	6	255	239	184	1	62
1A	3	5	8	10	32	95	2992	94	1003	532	8	32	138	233	184	1	256
1A	3	2	86	14	7	36	3001	32	11071	398	5	7	255	239	184	1	462
1A	3	3	69	14	8	-64	3010	32	8789	264	8	4	255	239	184	1	392
1A	3	6	7	10	22	0	3010	15	843	264	22	22	138	233	184	1	62
1A	3	4	51	14	8	-79	3019	32	6581	194	8	3	255	239	184	1	258
1A	3	1	92	14	9	85	3028	32	11729	60	3	9	255	239	184	1	124
1A	3	6	11	10	22	0	3028	61	1419	60	22	22	138	233	184	1	254
1A	3	2	86	14	9	99	3036	32	11071	460	2	9	255	239	184	1	524
1A	3	3	69	14	9	-113	3045	32	8789	326	9	1	255	239	184	1	390
1A	3	4	51	14	9	-113	3054	32	6581	192	9	1	255	239	184	1	256
1A	3	0	12	10	38	-94	3063	14	1503	58	38	10	138	233	184	1	390
1A	3	1	92	14	10	127	3063	32	11729	58	0	10	255	239	184	1	122
1A	3	2	86	14	10	127	3071	33	11071	458	0	10	255	239	184	1	52
1A	3	0	13	10	38	-94	3080	15	1689	388	38	10	138	233	184	1	122
1A	3	3	69	14	10	-127	3080	32	8789	388	10	0	255	239	184	1	452
1A	3	4	51	14	10	-127	3089	32	6581	254	10	0	255	239	184	1	318
1A	3	0	15	10	38	-94	3098	67	1895	120	38	10	138	233	184	1	246
1A	3	1	92	14	10	127	3098	32	11729	120	0	10	255	239	184	1	184
1A	3	5	8	10	32	95	3098	93	1003	120	8	32	138	233	184	1	378
1A	3	2	77	14	10	127	3106	33	9871	520	0	10	255	239	184	1	50
1A	3	7	15	10	24	-64	3109	41	1895	454	24	12	138	233	184	1	320
1A	3	3	69	14	10	-127	3115	32	8789	386	10	0	255	239	184	1	450
1A	3	6	6	10	22	0	3115	15	751	386	22	22	138	233	184	1	184
1A	3	4	58	14	10	-127	3124	32	7385	252	10	0	255	239	184	1	316
1A	3	1	92	14	10	127	3133	32	11729	118	0	10	255	239	184	1	246
1A	3	6	10	10	22	0	3133	61	1265	118	22	22	138	233	184	1	312
1A	3	2	77	14	10	127	3142	32	9871	48	0	10	255	239	184	1	112
1A	3	3	69	14	10	-127	3150	32	8789	448	10	0	255	239	184	1	512
1A	3	4	58	14	10	-127	3159	32	7385	314	10	0	255	239	184	1	378
1A	3	0	18	10	38	-94	3168	32	2253	180	38	10	138	233	184	1	244
1A	3	1	92	14	8	79	3168	32	11729	180	3	8	255	239	184	1	244
1A	3	2	77	14	8	79	3177	32	9871	46	3	8	255	239	184	1	110
1A	3	7	18	10	24	-64	3179	31	2253	514	24	12	138	233	184	1	344
1A	3	3	69	14	9	-99	3185	32	8789	446	9	2	255	239	184	1	510
1A	3	4	58	14	9	-99	3194	32	7385	312	9	2	255	239	184	1	440
1A	3	0	13	10	38	-94	3203	102	1689	242	38	10	138	233	184	1	366
1A	3	1	92	14	6	0	3203	32	11729	242	6	6	255	239	184	1	306
1A	3	5	8	10	32	95	3203	93	1003	242	8	32	138	233	184	1	500
1A	3	2	86	14	6	0	3212	32	11071	108	6	6	255	239	184	1	172
1A	3	7	13	10	24	-64	3215	57	1689	42	24	12	138	233	184	1	452
1A	3	3	69	14	6	0	3220	33	8789	508	6	6	255	239	184	1	38
1A	3	6	7	10	22	0	3220	15	843	508	22	22	138	233	184	1	306
1A	3	4	51	14	6	0	3229	32	6581	374	6	6	255	239	184	1	438
1A	3	1	92	14	9	-99	3238	32	11729	240	9	2	255	239	184	1	304
1A	3	6	11	10	22	0	3238	61	1419	240	22	22	138	233	184	1	434
1A	3	2	86	14	9	-99	3247	32	11071	106	9	2	255	239	184	1	170
1A	3	3	69	14	8	79	3255	33	8789	506	3	8	255	239	184	1	100
1A	3	4	51	14	8	79	3264	32	6581	436	3	8	255	239	184	1	500
1A	3	1	92	14	10	-127	3273	32	11729	302	10	0	255	239	184	1	366
1A	3	2	86	14	10	-127	3282	32	11071	168	10	0	255	239	184	1	232
1A	3	3	69	14	9	113	3291	32	8789	34	1	9	255	239	184	1	98
1A	3	4	51	14	9	113	3299	32	6581	434	1	9	255	239	184	1	498
1A	3	0	15	10	38	-94	3308	67	1895	300	38	10	138	233	184	1	426
1A	3	1	92	14	10	-127	3308	32	11729	300	10	0	255	239	184	1	364
1A	3	5	7	10	32	95	3308	94	946	300	8	32	138	233	184	1	24
1A	3	2	77	14	10	-127	3317	32	9871	166	10	0	255	239	184	1	294
1A	3	3	69	14	10	127	3326	32	8789	96	0	10	255	239	184	1	160
1A	3	6	6	10	22	0	3326	14	751	96	22	22	138	233	184	1	364
1A	3	4	58	14	10	127	3334	33	7385	496	0	10	255	239	184	1	26
1A	3	1	92	14	10	-127	3343	32	11729	362	10	0	255	239	184	1	426
1A	3	6	9	10	22	0	3343	62	1126	362	22	22	138	233	184	1	22
1A	3	2	77	14	10	-127	3352	32	9871	228	10	0	255	239	184	1	292
1A	3	3	69	14	9	113	3361	32	8789	94	1	9	255	239	184	1	158
1A	3	4	58	14	9	113	3369	33	7385	494	1	9	255	239	184	1	24
1A	3	0	18	10	38	-94	3378	32	2253	360	38	10	138	233	184	1	488
1A	3	1	92	14	9	-85	3378	32	11729	360	9	3	255	239	184	1	488
1A	3	2	77	14	9	-85	3387	32	9871	290	9	3	255	239	184	1	354
1A	3	3	69	14	8	79	3396	32	8789	156	3	8	255	239	184	1	220
1A	3	4	58	14	8	79	3405	32	7385	22	3	8	255	239	184	1	86
1A	3	0	26	10	38	-94	3413	68	3382	422	38	10	138	233	184	1	14
1A	3	1	92	14	6	0	3413	32	11729	422	6	6	255	239	184	1	486
1A	3	5	7	10	32	95	3413	94	894	422	8	32	138	233	184	1	146
1A	3	2	77	14	6	0	3422	32	9871	288	6	6	255	239	184	1	352
1A	3	3	69	14	7	-36	3431	32	8789	154	7	5	255	239	184	1	218
1A	3	6	6	10	22	0	3431	14	751	154	22	22	138	233	184	1	486
1A	3	4	54	14	7	-36	3440	32	6976	20	7	5	255	239	184	1	148
1A	3	1	92	14	9	85	3448	33	11729	484	3	9	255	239	184	1	14
1A	3	6	8	10	22	0	3448	62	1063	484	22	22	138	233	184	1	144
1A	3	2	77	14	9	85	3457	32	9871	350	3	9	255	239	184	1	414
1A	3	3	69	14	9	-99	3466	32	8789	216	9	2	255	239	184	1	280
1A	3	4	54	14	9	-99	3475	32	6976	82	9	2	255	239	184	1	146
1A	3	0	24	10	38	-94	3483	33	3011	482	38	10	138	233	184	1	12
1A	3	1	92	14	10	127	3483	33	11729	482	0	10	255	239	184	1	12
1A	3	2	77	14	10	127	3492	32	9871	348	0	10	255	239	184	1	412
1A	3	3	69	14	10	-127	3501	32	8789	214	10	0	255	239	184	1	342
1A	3	4	54	14	10	-127	3510	32	6976	144	10	0	255	239	184	1	208
1A	3	0	35	10	38	-94	3519	207	4518	10	38	10	138	233	184	1	256
1A	3	1	92	14	10	127	3519	32	11729	10	0	10	255	239	184	1	74
1A	3	5	7	10	32	95	3519	93	843	10	8	32	138	233	184	1	268
1A	3	2	77	14	10	127	3527	32	9871	410	0	10	255	239	184	1	474
1A	3	7	35	10	24	-64	3530	3	4518	344	24	12	138	233	184	1	22
1A	3	3	69	14	10	-127	3536	32	8789	276	10	0	255	239	184	1	340
1A	3	6	6	10	22	0	3536	15	751	276	22	22	138	233	184	1	74
1A	3	4	51	14	10	-127	3545	32	6581	142	10	0	255	239	184	1	206
1A	3	1	92	14	10	127	3554	32	11729	8	0	10	255	239	184	1	72
1A	3	6	8	10	22	0	3554	61	1003	8	22	22	138	233	184	1	202
1A	3	2	77	14	10	127	3562	33	9871	408	0	10	255	239	184	1	2
1A	3	3	69	14	10	-127	3571	32	8789	338	10	0	255	239	184	1	402
1A	3	4	51	14	10	-127	3580	32	6581	204	10	0	255	239	184	1	268
1A	3	1	92	14	8	79	3589	32	11729	70	3	8	255	239	184	1	134
1A	3	2	77	14	8	79	3597	33	9871	470	3	8	255	239	184	1	0
1A	3	3	69	14	9	-99	3606	32	8789	336	9	2	255	239	184	1	400
1A	3	4	51	14	9	-99	3615	32	6581	202	9	2	255	239	184	1	266
1A	3	1	92	14	6	0	3624	32	11729	68	6	6	255	239	184	1	196
1A	3	5	9	10	32	95	3624	93	1126	68	8	32	138	233	184	1	390
1A	3	2	69	14	6	0	3632	33	8789	532	6	6	255	239	184	1	62
1A	3	3	61	14	6	0	3641	32	7824	398	6	6	255	239	184	1	462
1A	3	6	7	10	22	0	3641	15	843	398	22	22	138	233	184	1	196
1A	3	4	51	14	6	0	3650	32	6581	264	6	6	255	239	184	1	328
1A	3	1	92	14	9	-99	3659	32	11729	130	9	2	255	239	184	1	194
1A	3	6	11	10	22	0	3659	61	1419	130	22	22	138	233	184	1	324
1A	3	2	69	14	9	-99	3667	33	8789	530	9	2	255	239	184	1	60
1A	3	3	61	14	8	79	3676	32	7824	396	3	8	255	239	184	1	460
1A	3	4	51	14	8	79	3685	32	6581	262	3	8	255	239	184	1	390
1A	3	1	92	14	10	-127	3694	32	11729	192	10	0	255	239	184	1	256
1A	3	2	69	14	10	-127	3703	23	8789	58	10	0	255	239	184	1	256
1A	3	3	61	14	9	113	3711	15	7824	458	1	9	255	239	184	1	256
1A	3	4	51	14	9	113	3720	6	6581	324	1	9	255	239	184	1	256
1A	3	0	15	10	6	-106	3729	61	1895	190	6	1	138	233	184	1	384
1A	3	1	92	14	10	-127	3729	32	11729	190	10	0	255	239	184	1	254
1A	3	5	8	10	6	106	3729	93	1003	190	1	6	138	233	184	1	448
1A	3	2	77	14	10	-127	3738	32	9871	56	10	0	255	239	184	1	120
1A	3	7	15	10	6	-64	3741	7	1895	54	6	3	138	233	184	1	476
1A	3	3	69	14	10	127	3746	33	8789	456	0	10	255	239	184	1	50
1A	3	6	6	10	5	0	3746	15	751	456	5	5	138	233	184	1	254
1A	3	4	58	14	10	127	3755	32	7385	386	0	10	255	239	184	1	450
1A	3	1	92	14	10	-127	3764	32	11729	252	10	0	255	239	184	1	316
1A	3	6	10	10	6	0	3764	61	1265	252	6	6	138	233	184	1	446
1A	3	2	77	14	9	-113	3773	32	9871	118	9	1	255	239	184	1	182
1A	3	3	69	14	9	113	3781	33	8789	518	1	9	255	239	184	1	48
1A	3	4	58	14	9	99	3790	32	7385	384	2	9	255	239	184	1	448
1A	3	0	18	10	13	-98	3799	31	2253	250	13	3	138	233	184	1	80
1A	3	1	92	14	9	-85	3799	32	11729	250	9	3	255	239	184	1	314
1A	3	2	77	14	8	-79	3808	32	9871	116	8	3	255	239	184	1	244
1A	3	3	69	14	8	64	3817	32	8789	46	4	8	255	239	184	1	110
1A	3	4	58	14	7	36	3825	32	7385	446	5	7	255	239	184	1	510
1A	3	0	13	10	18	-99	3834	67	1689	312	18	4	138	233	184	1	438
1A	3	1	92	14	6	0	3834	32	11729	312	6	6	255	239	184	1	376
1A	3	5	8	10	17	97	3834	94	1003	312	4	17	138	233	184	1	36
1A	3	2	77	14	7	36	3843	32	9871	178	5	7	255	239	184	1	242
1A	3	3	69	14	8	-64	3852	32	8789	44	8	4	255	239	184	1	108
1A	3	6	7	10	13	0	3852	14	843	44	13	13	138	233	184	1	376
1A	3	4	58	14	8	-79	3860	32	7385	444	8	3	255	239	184	1	508
1A	3	1	92	14	9	85	3869	32	11729	310	3	9	255	239	184	1	438
1A	3	6	11	10	14	0	3869	61	1419	310	14	14	138	233	184	1	504
1A	3	2	77	14	9	99	3878	32	9871	240	2	9	255	239	184	1	304
1A	3	3	69	14	9	-113	3887	32	8789	106	9	1	255	239	184	1	170
1A	3	4	58	14	9	-113	3895	33	7385	506	9	1	255	239	184	1	36
1A	3	0	12	10	30	-97	3904	15	1503	372	30	7	138	233	184	1	170
1A	3	1	92	14	10	127	3904	32	11729	372	0	10	255	239	184	1	436
1A	3	2	77	14	10	127	3913	32	9871	238	0	10	255	239	184	1	302
1A	3	0	13	10	33	-96	3922	14	1689	104	33	8	138	233	184	1	436
1A	3	3	69	14	10	-127	3922	32	8789	104	10	0	255	239	184	1	168
1A	3	4	58	14	10	-127	3930	33	7385	504	10	0	255	239	184	1	98
1A	3	0	15	10	37	-96	3939	67	1895	434	37	9	138	233	184	1	496
1A	3	1	92	14	10	127	3939	32	11729	434	0	10	255	239	184	1	498
1A	3	5	8	10	32	95	3939	94	1003	434	8	32	138	233	184	1	158
1A	3	2	77	14	10	127	3948	32	9871	300	0	10	255	239	184	1	364
1A	3	3	69	14	10	-127	3957	32	8789	166	10	0	255	239	184	1	230
1A	3	6	6	10	22	0	3957	14	751	166	22	22	138	233	184	1	498
1A	3	4	58	14	10	-127	3966	32	7385	32	10	0	255	239	184	1	96
1A	3	1	92	14	10	127	3974	32	11729	432	0	10	255	239	184	1	496
1A	3	6	10	10	22	0	3974	62	1265	432	22	22	138	233	184	1	92
1A	3	2	77	14	10	127	3983	32	9871	298	0	10	255	239	184	1	362
1A	3	3	69	14	10	-127	3992	32	8789	164	10	0	255	239	184	1	292
1A	3	4	58	14	10	-127	4001	32	7385	94	10	0	255	239	184	1	158
1A	3	0	18	10	38	-94	4009	33	2253	494	38	10	138	233	184	1	24
1A	3	1	92	14	8	79	4009	33	11729	494	3	8	255	239	184	1	24
1A	3	2	77	14	8	79	4018	32	9871	360	3	8	255	239	184	1	424
1A	3	3	69	14	9	-99	4027	32	8789	226	9	2	255	239	184	1	290
1A	3	4	58	14	9	-99	4036	32	7385	92	9	2	255	239	184	1	156
1A	3	0	13	10	38	-94	4044	103	1689	492	38	10	138	233	184	1	146
1A	3	1	92	14	6	0	4044	33	11729	492	6	6	255	239	184	1	22
1A	3	5	8	10	32	95	4044	94	1003	492	8	32	138	233	184	1	216
1A	3	2	77	14	6	0	4053	32	9871	358	6	6	255	239	184	1	486
1A	3	3	69	14	6	0	4062	32	8789	288	6	6	255	239	184	1	352
1A	3	6	7	10	22	0	4062	15	843	288	22	22	138	233	184	1	22
1A	3	4	58	14	6	0	4071	32	7385	154	6	6	255	239	184	1	218
1A	3	1	92	14	9	-99	4080	32	11729	20	9	2	255	239	184	1	84
1A	3	6	11	10	22	0	4080	61	1419	20	22	22	138	233	184	1	214
1A	3	2	77	14	9	-99	4088	32	9871	420	9	2	255	239	184	1	484
1A	3	3	69	14	8	79	4097	32	8789	286	3	8	255	239	184	1	350
1A	3	4	58	14	8	79	4106	32	7385	152	3	8	255	239	184	1	216
1A	3	1	92	14	10	-127	4115	32	11729	18	10	0	255	239	184	1	146
1A	3	2	77	14	10	-127	4123	33	9871	482	10	0	255	239	184	1	12
1A	3	3	69	14	9	113	4132	32	8789	348	1	9	255	239	184	1	412
1A	3	4	58	14	9	113	4141	32	7385	214	1	9	255	239	184	1	278
1A	3	0	15	10	38	-94	4150	67	1895	80	38	10	138	233	184	1	206
1A	3	1	92	14	10	-127	4150	32	11729	80	10	0	255	239	184	1	144
1A	3	5	7	10	32	95	4150	93	946	80	8	32	138	233	184	1	338
1A	3	2	77	14	10	-127	4158	33	9871	480	10	0	255	239	184	1	10
1A	3	7	15	10	24	-64	4161	43	1895	414	24	12	138	233	184	1	428
1A	3	3	69	14	10	127	4167	32	8789	346	0	10	255	239	184	1	410
1A	3	6	6	10	22	0	4167	15	751	346	22	22	138	233	184	1	144
1A	3	4	58	14	10	127	4176	32	7385	212	0	10	255	239	184	1	340
1A	3	1	92	14	10	-127	4185	32	11729	142	10	0	255	239	184	1	206
1A	3	6	9	10	22	0	4185	61	1126	142	22	22	138	233	184	1	336
1A	3	2	77	14	10	-127	4194	32	9871	8	10	0	255	239	184	1	72
1A	3	3	69	14	9	113	4202	32	8789	408	1	9	255	239	184	1	472
1A	3	4	58	14	9	113	4211	32	7385	274	1	9	255	239	184	1	338
1A	3	0	18	10	38	-94	4220	32	2253	140	38	10	138	233	184	1	204
1A	3	1	92	14	9	-85	4220	32	11729	140	9	3	255	239	184	1	204
1A	3	2	77	14	9	-85	4229	32	9871	6	9	3	255	239	184	1	70
1A	3	3	69	14	8	79	4237	33	8789	406	3	8	255	239	184	1	0
1A	3	4	58	14	8	79	4246	32	7385	336	3	8	255	239	184	1	400
1A	3	0	26	10	38	-94	4255	67	3382	202	38	10	138	233	184	1	264
1A	3	1	92	14	6	0	4255	32	11729	202	6	6	255	239	184	1	266
1A	3	5	7	10	32	95	4255	93	894	202	8	32	138	233	184	1	460
1A	3	2	77	14	6	0	4264	32	9871	68	6	6	255	239	184	1	132
1A	3	7	26	10	24	-64	4267	1	3382	2	24	12	138	233	184	1	428
1A	3	3	69	14	7	-36	4272	32	8789	468	7	5	255	239	184	1	532
1A	3	6	6	10	22	0	4272	15	751	468	22	22	138	233	184	1	266
1A	3	4	54	14	7	-36	4281	32	6976	334	7	5	255	239	184	1	398
1A	3	1	92	14	9	85	4290	32	11729	200	3	9	255	239	184	1	264
1A	3	6	8	10	22	0	4290	61	1063	200	22	22	138	233	184	1	394
1A	3	2	77	14	9	85	4299	32	9871	66	3	9	255	239	184	1	194
1A	3	3	69	14	9	-99	4307	33	8789	530	9	2	255	239	184	1	60
1A	3	4	54	14	9	-99	4316	32	6976	396	9	2	255	239	184	1	460
1A	3	0	24	10	38	-94	4325	32	3011	262	38	10	138	233	184	1	326
1A	3	1	92	14	10	127	4325	32	11729	262	0	10	255	239	184	1	326
1A	3	2	77	14	10	127	4334	32	9871	128	0	10	255	239	184	1	192
1A	3	3	69	14	10	-127	4342	33	8789	528	10	0	255	239	184	1	58
1A	3	4	54	14	10	-127	4351	32	6976	394	10	0	255	239	184	1	458
1A	3	0	18	10	38	-94	4360	67	2253	260	38	10	138	233	184	1	386
